"Name";"Link";"Price";"Discount Percentage"
"SHEIN Maternity Floral Print V-Neck Bell Sleeve Dress";"https://eur.shein.com/SHEIN-Maternity-Floral-Print-V-Neck-Bell-Sleeve-Dress-p-29152712.html";16.00;0
"SHEIN PETITE Solid High Waist Bodycon Black Leggings";"https://eur.shein.com/SHEIN-PETITE-Solid-High-Waist-Bodycon-Black-Leggings-p-11249052.html";4.00;0
"Women's One Piece Swimsuit With Plant Print";"https://eur.shein.com/Women-s-One-Piece-Swimsuit-With-Plant-Print-p-28006448.html";7.20;20
"DAZY Women's Hooded Long Sweatshirt With Slogan Print";"https://eur.shein.com/DAZY-Women-s-Hooded-Long-Sweatshirt-With-Slogan-Print-p-26683422.html";15.00;0
"Yoga Basic Seamless Wide Waistband Sports Leggings";"https://eur.shein.com/Yoga-Basic-Seamless-Wide-Waistband-Sports-Leggings-p-12809343.html";7.00;0
"SHEIN LUNE Geo Print Colorblock Tee";"https://eur.shein.com/SHEIN-LUNE-Geo-Print-Colorblock-Tee-p-25873816.html";5.00;0
"SHEIN VARSITIE Striped Athletic Skirt";"https://eur.shein.com/SHEIN-VARSITIE-Striped-Athletic-Skirt-p-29820536.html";15.00;0
"SHEIN EZwear Summer Outfits Solid Cami Top";"https://eur.shein.com/SHEIN-EZwear-Summer-Outfits-Solid-Cami-Top-p-6215772.html";3.20;20
"Tie Dye Wideband Waist Leggings";"https://eur.shein.com/Tie-Dye-Wideband-Waist-Leggings-p-24552256.html";15.00;0
"Wide Waistband Sports Skort With Phone Pocket";"https://eur.shein.com/Wide-Waistband-Sports-Skort-With-Phone-Pocket-p-20479184.html";6.40;20
"Solid Drawstring Waist Slant Pocket Sweatpants";"https://eur.shein.com/Solid-Drawstring-Waist-Slant-Pocket-Sweatpants-p-19052051.html";7.50;25
"SHEIN Essnce Summer Solid High Waist Skort With Phone Pocket";"https://eur.shein.com/SHEIN-Essnce-Summer-Solid-High-Waist-Skort-With-Phone-Pocket-p-16265721.html";6.40;20
"X Cross Gold High Waist Leather V Shape Leggings";"https://eur.shein.com/X-Cross-Gold-High-Waist-Leather-V-Shape-Leggings-p-29766734.html";26.00;0
"SHEIN EZwear Solid Wide Black Leg Pants";"https://eur.shein.com/SHEIN-EZwear-Solid-Wide-Black-Leg-Pants-p-16078181.html";13.00;0
"Yoga Basic Wideband Waist Ribbed Knit Sports Shorts";"https://eur.shein.com/Yoga-Basic-Wideband-Waist-Ribbed-Knit-Sports-Shorts-p-13788100.html";5.00;0
"SHEIN LUNE Solid Ribbed Knit Smock Dress";"https://eur.shein.com/SHEIN-LUNE-Solid-Ribbed-Knit-Smock-Dress-p-23625645.html";9.10;30
"SHEIN MOD Square Neck Ruched Summer Bodycon Crop Tank Top";"https://eur.shein.com/SHEIN-MOD-Square-Neck-Ruched-Summer-Bodycon-Crop-Tank-Top-p-24299373.html";4.80;20
"Leisure Floral Printed Sleeveless Top With Notched Neckline";"https://eur.shein.com/Leisure-Floral-Printed-Sleeveless-Top-With-Notched-Neckline-p-28156362.html";7.00;0
"SHEIN Tall Women's Ribbed Knit Long High Waisted Leggings";"https://eur.shein.com/SHEIN-Tall-Women-s-Ribbed-Knit-Long-High-Waisted-Leggings-p-29873607.html";9.00;0
"SHEIN Yoga Basic Seamless High Elasticity Sports Leggings";"https://eur.shein.com/SHEIN-Yoga-Basic-Seamless-High-Elasticity-Sports-Leggings-p-26652608.html";6.40;20
"SHEIN EZwear Flag Pattern Sweater";"https://eur.shein.com/SHEIN-EZwear-Flag-Pattern-Sweater-p-21995407.html";14.40;20
"SHEIN LUNE Striped Print Batwing Sleeve Tee";"https://eur.shein.com/SHEIN-LUNE-Striped-Print-Batwing-Sleeve-Tee-p-20053737.html";13.00;0
"SHEIN MOD Solid Black Summer Cami Crop  Top";"https://eur.shein.com/SHEIN-MOD-Solid-Black-Summer-Cami-Crop-Top-p-11492977.html";2.40;20
"Contrast Lace Striped Print Satin PJ Set";"https://eur.shein.com/Contrast-Lace-Striped-Print-Satin-PJ-Set-p-1413294.html";8.00;0
"SHEIN Clasi Women's Printed Denim Effect Capri Leggings";"https://eur.shein.com/SHEIN-Clasi-Women-s-Printed-Denim-Effect-Capri-Leggings-p-29148701.html";7.00;0
"SHEIN Frenchy Ditsy Floral Split Thigh Skirt";"https://eur.shein.com/SHEIN-Frenchy-Ditsy-Floral-Split-Thigh-Skirt-p-10348632.html";7.20;20
"Yoga Basic Seamless High Waist Sports Shorts";"https://eur.shein.com/Yoga-Basic-Seamless-High-Waist-Sports-Shorts-p-5814937.html";4.00;0
"DAZY Solid Backless Halter Top";"https://eur.shein.com/DAZY-Solid-Backless-Halter-Top-p-23024513.html";4.00;20
"SHEIN Yoga Basic Sports Leggings";"https://eur.shein.com/SHEIN-Yoga-Basic-Sports-Leggings-p-24903421.html";7.20;20
"SHEIN EZwear Drawstring Waist Wide Leg Pants";"https://eur.shein.com/SHEIN-EZwear-Drawstring-Waist-Wide-Leg-Pants-p-14724867.html";15.00;0
"SHEIN LUNE Solid Color Drawstring Footed Leggings";"https://eur.shein.com/SHEIN-LUNE-Solid-Color-Drawstring-Footed-Leggings-p-29752728.html";8.00;0
"SHEIN EZwear Elastic Waist Plaid Wide Leg Pants";"https://eur.shein.com/SHEIN-EZwear-Elastic-Waist-Plaid-Wide-Leg-Pants-p-12738654.html";9.00;0
"Yoga Basic Solid Color Zip Thumb Hole Track Jacket";"https://eur.shein.com/Yoga-Basic-Solid-Color-Zip-Thumb-Hole-Track-Jacket-p-27215222.html";13.00;0
"SHEIN LUNE Polka Dot Tie Neck Ruffle Hem Smock Dress";"https://eur.shein.com/SHEIN-LUNE-Polka-Dot-Tie-Neck-Ruffle-Hem-Smock-Dress-p-15385253.html";12.00;0
"SHEIN PETITE Solid Slim Fit Spring Women Bodysuit";"https://eur.shein.com/SHEIN-PETITE-Solid-Slim-Fit-Spring-Women-Bodysuit-p-11735940.html";7.00;0
"Yoga Basic Two Piece Outfits Seamless High Stretch Thumb Holes Sports Tee & Leggings";"https://eur.shein.com/Yoga-Basic-Two-Piece-Outfits-Seamless-High-Stretch-Thumb-Holes-Sports-Tee-Leggings-p-12633508.html";16.00;0
"Summer Gradient Tie Dye Snake Print High Waistband Sports Leggings With Phone Pocket";"https://eur.shein.com/Summer-Gradient-Tie-Dye-Snake-Print-High-Waistband-Sports-Leggings-With-Phone-Pocket-p-29104854.html";10.00;0
"SHEIN LUNE Solid Batwing Sleeve Hidden Pocket Tee Dress";"https://eur.shein.com/SHEIN-LUNE-Solid-Batwing-Sleeve-Hidden-Pocket-Tee-Dress-p-17665934.html";8.00;0
"SHEIN VCAY Summer Beach Tropical Floral Print Halter Top & Belted Shorts Two Piece Set";"https://eur.shein.com/SHEIN-VCAY-Summer-Beach-Tropical-Floral-Print-Halter-Top-Belted-Shorts-Two-Piece-Set-p-17599204.html";11.20;20
"Ladies' Tight-fitting Black Sports Leggings";"https://eur.shein.com/Ladies-Tight-fitting-Black-Sports-Leggings-p-26795345.html";5.60;20
"SHEIN LUNE Solid Drop Shoulder Tee";"https://eur.shein.com/SHEIN-LUNE-Solid-Drop-Shoulder-Tee-p-25039284.html";6.00;0
"SHEIN EZwear Solid Elastic Waist Joggers";"https://eur.shein.com/SHEIN-EZwear-Solid-Elastic-Waist-Joggers-p-7423172.html";8.00;20
"NEW SHEIN SXY Denim Shorts With Distressed Detailing And Frayed Hem";"https://eur.shein.com/SHEIN-SXY-Denim-Shorts-With-Distressed-Detailing-And-Frayed-Hem-p-28943248.html";18.00;0
"SHEIN LUNE Womens' Drawstring Hooded Jacket";"https://eur.shein.com/SHEIN-LUNE-Womens-Drawstring-Hooded-Jacket-p-26294109.html";15.00;0
"SHEIN LUNE Women's Short Sleeve Fashionable And Casual T-Shirt With Floral Design";"https://eur.shein.com/SHEIN-LUNE-Women-s-Short-Sleeve-Fashionable-And-Casual-T-Shirt-With-Floral-Design-p-20411941.html";4.00;20
"Yoga Basic Solid Flare Leg Sports Pants";"https://eur.shein.com/Yoga-Basic-Solid-Flare-Leg-Sports-Pants-p-18773103.html";11.00;0
"SHEIN EZwear 3pcs/Set Casual Round Neck Tight Fit Women's Long Sleeve T-Shirt With Regular Shoulder, Suitable For Spring And Autumn";"https://eur.shein.com/SHEIN-EZwear-3pcs-Set-Casual-Round-Neck-Tight-Fit-Women-s-Long-Sleeve-T-Shirt-With-Regular-Shoulder-Suitable-For-Spring-And-Autumn-p-26995118.html";14.40;20
"Heart & Eyelash Print Bow Front PJ Set";"https://eur.shein.com/Heart-Eyelash-Print-Bow-Front-PJ-Set-p-10964013.html";5.95;15
"SHEIN Essnce Women's Solid Color Round Neck Long Sleeve T-shirt";"https://eur.shein.com/SHEIN-Essnce-Women-s-Solid-Color-Round-Neck-Long-Sleeve-T-shirt-p-26739422.html";5.00;0
"SHEIN Essnce Solid Flare Leg Pants";"https://eur.shein.com/SHEIN-Essnce-Solid-Flare-Leg-Pants-p-23279866.html";8.00;0
"SHEIN Essnce Striped Trim Cable Knit Drop Shoulder Sweater";"https://eur.shein.com/SHEIN-Essnce-Striped-Trim-Cable-Knit-Drop-Shoulder-Sweater-p-24031105.html";18.00;0
"Yoga Basic Contrast Mesh Sports Leggings";"https://eur.shein.com/Yoga-Basic-Contrast-Mesh-Sports-Leggings-p-2106671.html";6.40;20
"SHEIN Frenchy Lapel Collar Double Breasted Flap Detail Blazer";"https://eur.shein.com/SHEIN-Frenchy-Lapel-Collar-Double-Breasted-Flap-Detail-Blazer-p-4431866.html";12.80;20
"Women's Letter Print Hooded Sweatshirt";"https://eur.shein.com/Women-s-Letter-Print-Hooded-Sweatshirt-p-25725619.html";8.00;20
"NEW SHEIN SXY Letter Waist Drawstring Waist Sports Style Loose Trousers For Women";"https://eur.shein.com/SHEIN-SXY-Letter-Waist-Drawstring-Waist-Sports-Style-Loose-Trousers-For-Women-p-28153404.html";15.00;0
"SHEIN ICON 3D Body Print Crop Spring Tee";"https://eur.shein.com/SHEIN-ICON-3D-Body-Print-Crop-Spring-Tee-p-11851879.html";3.20;20
"2pcs/set Satin Pajama Set For Women, Short Sleeved Turn-down Collar Top And Bowknot Shorts, Home Clothing";"https://eur.shein.com/2pcs-set-Satin-Pajama-Set-For-Women-Short-Sleeved-Turn-down-Collar-Top-And-Bowknot-Shorts-Home-Clothing-p-23584380.html";11.00;0
"SHEIN LUNE Figure Graphic Round Neck Tee";"https://eur.shein.com/SHEIN-LUNE-Figure-Graphic-Round-Neck-Tee-p-12665185.html";5.00;0
"SHEIN VCAY Tie Dye Tank Short Summer Dress";"https://eur.shein.com/SHEIN-VCAY-Tie-Dye-Tank-Short-Summer-Dress-p-13671661.html";7.00;0
"VUTRU Women's Slim Fit Sports Jacket With Thumb Holes Compression Shirt";"https://eur.shein.com/VUTRU-Women-s-Slim-Fit-Sports-Jacket-With-Thumb-Holes-Compression-Shirt-p-11708561.html";15.00;0
"NEW Street Sport Women's Color-Block Drop Shoulder Short Sleeve Sports T-Shirt";"https://eur.shein.com/Street-Sport-Women-s-Color-Block-Drop-Shoulder-Short-Sleeve-Sports-T-Shirt-p-29708959.html";8.00;0
"SHEIN Yoga Basic Seamless Wide Waistband Sports Leggings";"https://eur.shein.com/SHEIN-Yoga-Basic-Seamless-Wide-Waistband-Sports-Leggings-p-18911169.html";6.40;20
"SHEIN EZwear Cropped Short Sleeve T-Shirt";"https://eur.shein.com/SHEIN-EZwear-Cropped-Short-Sleeve-T-Shirt-p-28227106.html";4.00;0
"Letter Graphic Thermal Lined Sweatshirt";"https://eur.shein.com/Letter-Graphic-Thermal-Lined-Sweatshirt-p-19825245.html";6.75;25
"SHEIN Contrast Lace Cami Nightdress";"https://eur.shein.com/SHEIN-Contrast-Lace-Cami-Nightdress-p-17273046.html";8.00;0
"Twist Front High Waisted Bikini Swimsuit";"https://eur.shein.com/Twist-Front-High-Waisted-Bikini-Swimsuit-p-18752172.html";9.60;20
"NEW SHEIN Mulvari Women's Side Stripe Leggings";"https://eur.shein.com/SHEIN-Mulvari-Women-s-Side-Stripe-Leggings-p-29700677.html";11.00;0
"SHEIN Frenchy Allover Print Paperbag Waist Tie Front Wide Leg Pants";"https://eur.shein.com/SHEIN-Frenchy-Allover-Print-Paperbag-Waist-Tie-Front-Wide-Leg-Pants-p-14189171.html";8.00;33
"DAZY Vintage Wide-leg Jeans For Casual Wear";"https://eur.shein.com/DAZY-Vintage-Wide-leg-Jeans-For-Casual-Wear-p-26262181.html";20.00;0
"SHEIN EZwear Summer Solid Tube Top";"https://eur.shein.com/SHEIN-EZwear-Summer-Solid-Tube-Top-p-16613099.html";3.00;0
"Yoga Basic Tummy Control Flare Leg Sports Pants workout";"https://eur.shein.com/Yoga-Basic-Tummy-Control-Flare-Leg-Sports-Pants-workout-p-12633563.html";12.00;0
"SHEIN Clasi Contrast Lace Eyelet Embroidery Scallop Trim Tee";"https://eur.shein.com/SHEIN-Clasi-Contrast-Lace-Eyelet-Embroidery-Scallop-Trim-Tee-p-22109740.html";6.00;0
"NEW SHEINNeu Women'S Color Blocking Heart Patched Jacket";"https://eur.shein.com/SHEINNeu-Women-S-Color-Blocking-Heart-Patched-Jacket-p-28549240.html";12.00;0
"SHEIN MOD Plant Print Lettuce Trim Bodycon Summer Tank Top";"https://eur.shein.com/SHEIN-MOD-Plant-Print-Lettuce-Trim-Bodycon-Summer-Tank-Top-p-10800968.html";2.40;20
"SHEIN LUNE Solid Eyelet Embroidery Tee";"https://eur.shein.com/SHEIN-LUNE-Solid-Eyelet-Embroidery-Tee-p-24034814.html";8.00;0
"Cartoon Graphic PJ Set";"https://eur.shein.com/Cartoon-Graphic-PJ-Set-p-12302489.html";9.60;20
"SHEIN ICON Off Shoulder Drawstring Front Split Hem Mesh Top";"https://eur.shein.com/SHEIN-ICON-Off-Shoulder-Drawstring-Front-Split-Hem-Mesh-Top-p-21192131.html";6.00;0
"SHEIN LUNE Color Block Drop Shoulder Sweater";"https://eur.shein.com/SHEIN-LUNE-Color-Block-Drop-Shoulder-Sweater-p-23621592.html";17.00;0
"DAZY Floral Print Backless Halter Tie Sleep Dress";"https://eur.shein.com/DAZY-Floral-Print-Backless-Halter-Tie-Sleep-Dress-p-29705585.html";18.00;0
"SHEIN Swim Basics Plain Halter Bikini Swimsuit";"https://eur.shein.com/SHEIN-Swim-Basics-Plain-Halter-Bikini-Swimsuit-p-9734468.html";8.00;0
"Yoga Trendy Tie Dye Scrunch Butt Wideband Waist Sports Leggings";"https://eur.shein.com/Yoga-Trendy-Tie-Dye-Scrunch-Butt-Wideband-Waist-Sports-Leggings-p-11497109.html";11.00;0
"SHEIN EZwear Solid Drawstring Waist Wide Leg Joggers";"https://eur.shein.com/SHEIN-EZwear-Solid-Drawstring-Waist-Wide-Leg-Joggers-p-11693321.html";14.00;0
"SHEIN Essnce Floral Pattern Button Front Cardigan";"https://eur.shein.com/SHEIN-Essnce-Floral-Pattern-Button-Front-Cardigan-p-23265120.html";22.00;0
"Cherry Printed Sweet Sleepwear Set With Lapel Button Up Top And Bowknot Shorts For Women";"https://eur.shein.com/Cherry-Printed-Sweet-Sleepwear-Set-With-Lapel-Button-Up-Top-And-Bowknot-Shorts-For-Women-p-25219734.html";13.00;0
"NEW SHEIN LUNE Women's Heart Printed Irregular Shoulder T-Shirt";"https://eur.shein.com/SHEIN-LUNE-Women-s-Heart-Printed-Irregular-Shoulder-T-Shirt-p-28591654.html";8.00;0
"Scoop Neck Lace Panel Cut Out Back Slip Dress";"https://eur.shein.com/Scoop-Neck-Lace-Panel-Cut-Out-Back-Slip-Dress-p-10032159.html";7.00;0
"SHEIN EZwear Summer One Shoulder Ruched Crop";"https://eur.shein.com/SHEIN-EZwear-Summer-One-Shoulder-Ruched-Crop-p-19525678.html";6.00;0
"SHEIN LUNE Solid Eyelet Embroidery Tank Top";"https://eur.shein.com/SHEIN-LUNE-Solid-Eyelet-Embroidery-Tank-Top-p-14394000.html";4.80;20
"SHEIN MOD Solid Ruched Cami Dress";"https://eur.shein.com/SHEIN-MOD-Solid-Ruched-Cami-Dress-p-24050222.html";9.60;20
"Yoga Trendy Workout Leggings Seamless Tummy Control Mesh Insert Compression Tights With Side Phone Pocket";"https://eur.shein.com/Yoga-Trendy-Workout-Leggings-Seamless-Tummy-Control-Mesh-Insert-Compression-Tights-With-Side-Phone-Pocket-p-2057300.html";9.00;0
"DAZY Bohemian Style Printed Maxi Sleep Dress";"https://eur.shein.com/DAZY-Bohemian-Style-Printed-Maxi-Sleep-Dress-p-29448220.html";17.00;0
"Women's Color Block Floral Printed One-Piece Swimsuit";"https://eur.shein.com/Women-s-Color-Block-Floral-Printed-One-Piece-Swimsuit-p-28127245.html";9.00;0
"SHEIN Qutie Casual Spider Print Hooded Loose Fit Women's Sweatshirt With Long Sleeves";"https://eur.shein.com/SHEIN-Qutie-Casual-Spider-Print-Hooded-Loose-Fit-Women-s-Sweatshirt-With-Long-Sleeves-p-26649341.html";7.50;25
"SHEIN Solid Straight Leg Jeans";"https://eur.shein.com/SHEIN-Solid-Straight-Leg-Jeans-p-25053680.html";15.20;20
"Yoga Trendy Seamless Tie Dye Sports Leggings";"https://eur.shein.com/Yoga-Trendy-Seamless-Tie-Dye-Sports-Leggings-p-3501567.html";12.00;0
"SHEIN Essnce Square Neck Slim Fit Bodysuit";"https://eur.shein.com/SHEIN-Essnce-Square-Neck-Slim-Fit-Bodysuit-p-11850736.html";4.00;20
"NEW ROMWE Kawaii Ladies' Pajama Set With Plush Striped Open Front Cardigan, Lace And Ragged Edges Decoration, Doll Collar And Long Sleeve";"https://eur.shein.com/ROMWE-Kawaii-Ladies-Pajama-Set-With-Plush-Striped-Open-Front-Cardigan-Lace-And-Ragged-Edges-Decoration-Doll-Collar-And-Long-Sleeve-p-29794929.html";21.00;0
"SHEIN EZwear Solid Cami Black Unitard Romper";"https://eur.shein.com/SHEIN-EZwear-Solid-Cami-Black-Unitard-Romper-p-14189205.html";5.00;0
"DAZY Contrast Piping Drawstring Waist Wide Leg Pants";"https://eur.shein.com/DAZY-Contrast-Piping-Drawstring-Waist-Wide-Leg-Pants-p-24338275.html";14.00;0
"Yoga Basic Wideband Waist Seamless Sports Shorts";"https://eur.shein.com/Yoga-Basic-Wideband-Waist-Seamless-Sports-Shorts-p-11421968.html";5.00;0
"ROMWE PUNK Contrast Lace Ruched Halter Top";"https://eur.shein.com/ROMWE-PUNK-Contrast-Lace-Ruched-Halter-Top-p-17382032.html";7.20;20
"Zip Up Unitard Jumpsuit";"https://eur.shein.com/Zip-Up-Unitard-Jumpsuit-p-25919052.html";13.00;0
"NEW SHEIN Slayr Women's Love Heart Printed Slogan Elastic Shorts";"https://eur.shein.com/SHEIN-Slayr-Women-s-Love-Heart-Printed-Slogan-Elastic-Shorts-p-29747507.html";5.00;0
"SHEIN WYWH WYWH  Women Vacation Twist Front Cutout Eyelet Embroidery  White Off Shoulder Top";"https://eur.shein.com/SHEIN-WYWH-WYWH-Women-Vacation-Twist-Front-Cutout-Eyelet-Embroidery-White-Off-Shoulder-Top-p-10467366.html";8.00;0
"Heart Print Lettuce Trim PJ Set";"https://eur.shein.com/Heart-Print-Lettuce-Trim-PJ-Set-p-22385007.html";5.10;15
"Women's Casual Distressed Jeans";"https://eur.shein.com/Women-s-Casual-Distressed-Jeans-p-27490472.html";22.00;0
"SHEIN Swim Chicsea Contrast Mesh Wrap Cross Wrap Cross One Piece Swimsuit";"https://eur.shein.com/SHEIN-Swim-Chicsea-Contrast-Mesh-Wrap-Cross-Wrap-Cross-One-Piece-Swimsuit-p-23949760.html";11.00;0
"SHEIN EZwear Zipper Front Vest Puffer Coat";"https://eur.shein.com/SHEIN-EZwear-Zipper-Front-Vest-Puffer-Coat-p-12405508.html";14.00;0
"2pcs/Set Casual & Simple Women's Homewear Set, Including Round Neck Short Sleeve T-Shirt And Shorts With Adorable Monster Cartoon Print, Ideal Gift For Mother's Day, Valentine's Day And New Year, Spring/Summer";"https://eur.shein.com/2pcs-Set-Casual-Simple-Women-s-Homewear-Set-Including-Round-Neck-Short-Sleeve-T-Shirt-And-Shorts-With-Adorable-Monster-Cartoon-Print-Ideal-Gift-For-Mother-s-Day-Valentine-s-Day-And-New-Year-Spring-Summer-p-29897309.html";13.00;0
"Plaid & Heart Print PJ Set";"https://eur.shein.com/Plaid-Heart-Print-PJ-Set-p-11435523.html";9.35;15
"Contrast Mesh Appliques Puff Sleeve Blouse";"https://eur.shein.com/Contrast-Mesh-Appliques-Puff-Sleeve-Blouse-p-17791306.html";9.00;0
"SHEIN Frenchy Contrast Lace Batwing Sleeve Tee";"https://eur.shein.com/SHEIN-Frenchy-Contrast-Lace-Batwing-Sleeve-Tee-p-15880003.html";4.00;0
"SHEIN LUNE Contrast Sequin Petal Sleeve Pocket Patched Tee";"https://eur.shein.com/SHEIN-LUNE-Contrast-Sequin-Petal-Sleeve-Pocket-Patched-Tee-p-15520777.html";4.00;20
"Yoga Basic Seamless Wide Waistband Sports Leggings";"https://eur.shein.com/Yoga-Basic-Seamless-Wide-Waistband-Sports-Leggings-p-24877595.html";8.00;0
"NEW SHEIN VCAY Women's Cashew Pattern Printed Drawstring Waist Midi Skirt";"https://eur.shein.com/SHEIN-VCAY-Women-s-Cashew-Pattern-Printed-Drawstring-Waist-Midi-Skirt-p-29560004.html";9.00;0
"Plain Halter Tankini Top";"https://eur.shein.com/Plain-Halter-Tankini-Top-p-10351901.html";5.00;0
"SHEIN LUNE Women's Batwing Sleeves Solid Color Red Tee With Covered Shoulders, Fashionable & Versatile, Casual";"https://eur.shein.com/SHEIN-LUNE-Women-s-Batwing-Sleeves-Solid-Color-Red-Tee-With-Covered-Shoulders-Fashionable-Versatile-Casual-p-22068086.html";4.00;20
"SHEIN Swim Vcay Leopard Print Bikini Set Frill Trim Triangle Bra & Tie Side Bottom 2 Piece Swimsuit";"https://eur.shein.com/SHEIN-Swim-Vcay-Leopard-Print-Bikini-Set-Frill-Trim-Triangle-Bra-Tie-Side-Bottom-2-Piece-Swimsuit-p-2307486.html";10.00;0
"Ditsy Floral Print Lettuce Trim PJ Set";"https://eur.shein.com/Ditsy-Floral-Print-Lettuce-Trim-PJ-Set-p-24517702.html";14.00;0
"SHEIN EZwear Spring ClothesSolid High Waist Leggings";"https://eur.shein.com/SHEIN-EZwear-Spring-ClothesSolid-High-Waist-Leggings-p-11891890.html";5.60;20
"NEW SHEIN BIZwear Pocketed Wide Leg Pants";"https://eur.shein.com/SHEIN-BIZwear-Pocketed-Wide-Leg-Pants-p-29738163.html";16.00;0
"Women'S Pleated Slim Fit 2pcs Set";"https://eur.shein.com/Women-S-Pleated-Slim-Fit-2pcs-Set-p-28482686.html";14.00;0
"Solid Cami Top";"https://eur.shein.com/Solid-Cami-Top-p-22964983.html";4.80;20
"5pcs Contrast Eyelash Lace Bow Detail Belted Satin PJ Set";"https://eur.shein.com/5pcs-Contrast-Eyelash-Lace-Bow-Detail-Belted-Satin-PJ-Set-p-9801312.html";23.00;0
"Heart Print Nightdress";"https://eur.shein.com/Heart-Print-Nightdress-p-20466611.html";5.10;15
"Solid Kangaroo Pocket Thermal Lined Hoodie";"https://eur.shein.com/Solid-Kangaroo-Pocket-Thermal-Lined-Hoodie-p-3240765.html";5.60;30
"Ladies' Strawberry Print Pajama Set With Bow Decoration";"https://eur.shein.com/Ladies-Strawberry-Print-Pajama-Set-With-Bow-Decoration-p-28759999.html";8.00;0
"Yoga Basic Zip Up Seamless Sports Jacket workout clothes";"https://eur.shein.com/Yoga-Basic-Zip-Up-Seamless-Sports-Jacket-workout-clothes-p-12787800.html";12.00;20
"Heart Print Lettuce Trim Contrast Binding PJ Set";"https://eur.shein.com/Heart-Print-Lettuce-Trim-Contrast-Binding-PJ-Set-p-22384538.html";5.10;15
"Solid Off Shoulder Ribbed Knit Sweater";"https://eur.shein.com/Solid-Off-Shoulder-Ribbed-Knit-Sweater-p-23450399.html";12.00;0
"Contrast Binding Satin PJ Set";"https://eur.shein.com/Contrast-Binding-Satin-PJ-Set-p-2637858.html";11.00;0
"SHEIN ICON Women's Lace Patchwork Pleated Y2k Cami Tank Top";"https://eur.shein.com/SHEIN-ICON-Women-s-Lace-Patchwork-Pleated-Y2k-Cami-Tank-Top-p-26752877.html";5.60;20
"DAZY Solid Color Wide Shoulder Loose Pocket Blazer";"https://eur.shein.com/DAZY-Solid-Color-Wide-Shoulder-Loose-Pocket-Blazer-p-27603247.html";31.00;0
"DAZY Solid Color Off Shoulder Sweater";"https://eur.shein.com/DAZY-Solid-Color-Off-Shoulder-Sweater-p-26071519.html";18.00;0
"SHEIN Swim Vcay Rib Binding Trim Halter Micro Triangle Bikini Swimsuit";"https://eur.shein.com/SHEIN-Swim-Vcay-Rib-Binding-Trim-Halter-Micro-Triangle-Bikini-Swimsuit-p-9153267.html";8.00;20
"SHEIN BAE Solid Fitted Tee";"https://eur.shein.com/SHEIN-BAE-Solid-Fitted-Tee-p-9834965.html";4.00;20
"Zip Up Drop Shoulder Drawstring Thermal Lined Hoodie";"https://eur.shein.com/Zip-Up-Drop-Shoulder-Drawstring-Thermal-Lined-Hoodie-p-7099797.html";7.50;25
"Lace Panel Scallop Trim PJ Set";"https://eur.shein.com/Lace-Panel-Scallop-Trim-PJ-Set-p-10673613.html";9.00;0
"Women's Floral Pattern Long Sleeve Top And Pants Pajama Set";"https://eur.shein.com/Women-s-Floral-Pattern-Long-Sleeve-Top-And-Pants-Pajama-Set-p-29745447.html";11.00;0
"Car & Letter Graphic Drop Shoulder Tee";"https://eur.shein.com/Car-Letter-Graphic-Drop-Shoulder-Tee-p-10536444.html";4.80;20
"SHEIN Swim Basics Solid Bikini Set Push Up Bra & Bikini Bottom 2 Piece Bathing Suit";"https://eur.shein.com/SHEIN-Swim-Basics-Solid-Bikini-Set-Push-Up-Bra-Bikini-Bottom-2-Piece-Bathing-Suit-p-9948045.html";9.00;0
"Bear Flannel Tank Top & Shorts PJ Set";"https://eur.shein.com/Bear-Flannel-Tank-Top-Shorts-PJ-Set-p-25634682.html";10.00;0
"3pcs Solid Cami Top";"https://eur.shein.com/3pcs-Solid-Cami-Top-p-25798885.html";7.20;20
"SHEIN BAE High Waist Solid Skirt";"https://eur.shein.com/SHEIN-BAE-High-Waist-Solid-Skirt-p-11792517.html";8.00;0
"2pcs/Set Women's Casual Rabbit Cartoon Printed Short Sleeve Top & Shorts Round Neck Sleepwear, Spring & Summer Home Clothes For Mother's Day, Valentine's Day & New Year Gifts";"https://eur.shein.com/2pcs-Set-Women-s-Casual-Rabbit-Cartoon-Printed-Short-Sleeve-Top-Shorts-Round-Neck-Sleepwear-Spring-Summer-Home-Clothes-For-Mother-s-Day-Valentine-s-Day-New-Year-Gifts-p-29911249.html";12.00;0
